logAge,Mass,Umag,Bmag,Vmag,Rmag,Imag,B-V,V-I
9.2,1.908,2.296,0.939,-0.466,-1.989,-3.717,1.405,3.251
9.2,1.907,2.325,1.497,0.244,-1.628,-3.584,1.2530000000000001,3.8280000000000003
9.2,1.905,2.336,1.987,0.855,-1.299,-3.398,1.1320000000000001,4.253
9.2,1.903,2.34,2.25,1.125,-1.146,-3.293,1.125,4.418
9.2,1.9,2.341,2.339,1.173,-1.119,-3.275,1.166,4.448
9.2,1.897,2.345,2.378,1.194,-1.107,-3.265,1.1840000000000002,4.459
9.2,1.894,2.339,2.375,1.187,-1.116,-3.276,1.188,4.463
9.2,1.893,2.348,2.24,1.124,-1.143,-3.288,1.116,4.412
9.2,1.893,2.339,1.807,0.637,-1.417,-3.468,1.17,4.105
9.2,1.892,2.296,0.86,-0.566,-2.036,-3.72,1.426,3.1540000000000004
9.2,1.891,2.294,0.827,-0.607,-2.054,-3.715,1.434,3.1079999999999997
9.2,1.89,2.313,1.116,-0.249,-1.881,-3.69,1.3650000000000002,3.441
9.2,1.888,2.341,1.688,0.486,-1.495,-3.51,1.202,3.9959999999999996
9.2,1.885,2.357,2.157,1.046,-1.181,-3.31,1.111,4.356
9.2,1.883,2.358,2.351,1.189,-1.1,-3.254,1.162,4.443
9.2,1.879,2.363,2.43,1.226,-1.082,-3.246,1.2040000000000002,4.4719999999999995
9.2,1.876,2.368,2.463,1.24,-1.076,-3.245,1.223,4.485
9.2,1.872,2.361,2.457,1.231,-1.088,-3.258,1.2259999999999998,4.489
9.2,1.872,2.369,2.372,1.206,-1.084,-3.239,1.166,4.445
9.2,1.871,2.365,2.038,0.911,-1.252,-3.355,1.1269999999999998,4.266
9.2,1.87,2.321,1.067,-0.313,-1.905,-3.686,1.38,3.3729999999999998
9.2,1.869,2.318,1.014,-0.378,-1.937,-3.692,1.392,3.314
9.2,1.867,2.34,1.344,0.037,-1.725,-3.618,1.3070000000000002,3.655
9.2,1.865,2.365,1.896,0.745,-1.345,-3.415,1.1509999999999998,4.16
9.2,1.862,2.378,2.294,1.17,-1.1,-3.247,1.124,4.417
9.2,1.858,2.382,2.446,1.247,-1.059,-3.221,1.199,4.468
9.2,1.854,2.388,2.512,1.272,-1.049,-3.223,1.24,4.495
9.2,1.849,2.398,2.545,1.288,-1.041,-3.219,1.257,4.507
9.2,1.845,2.394,2.538,1.278,-1.053,-3.232,1.2599999999999998,4.51
9.2,1.844,2.392,2.468,1.261,-1.047,-3.212,1.207,4.473
9.2,1.843,2.39,2.219,1.114,-1.126,-3.261,1.1049999999999998,4.375
9.2,1.842,2.343,1.246,-0.093,-1.792,-3.648,1.339,3.555
9.2,1.841,2.34,1.18,-0.177,-1.834,-3.662,1.357,3.485
9.2,1.838,2.368,1.558,0.31,-1.573,-3.535,1.248,3.845
9.2,1.835,2.391,2.071,0.946,-1.221,-3.324,1.1250000000000002,4.27
9.2,1.831,2.401,2.399,1.238,-1.049,-3.202,1.161,4.4399999999999995
9.2,1.827,2.411,2.534,1.298,-1.022,-3.195,1.2359999999999998,4.493
9.2,1.822,2.425,2.599,1.325,-1.013,-3.198,1.2740000000000002,4.523
9.2,1.816,2.433,2.628,1.337,-1.008,-3.2,1.2910000000000001,4.537
9.2,1.809,2.434,2.624,1.329,-1.019,-3.212,1.2950000000000002,4.541
9.2,1.809,2.43,2.587,1.328,-1.0,-3.179,1.2590000000000001,4.507
9.2,1.808,2.418,2.374,1.234,-1.044,-3.192,1.1400000000000001,4.426
9.2,1.806,2.382,1.519,0.255,-1.595,-3.537,1.2639999999999998,3.792
9.2,1.804,2.376,1.429,0.137,-1.657,-3.569,1.292,3.706
9.2,1.801,2.399,1.785,0.594,-1.409,-3.435,1.1909999999999998,4.029
9.2,1.797,2.427,2.282,1.181,-1.069,-3.208,1.101,4.389
9.2,1.793,2.434,2.511,1.309,-0.996,-3.16,1.2020000000000002,4.469
9.2,1.787,2.451,2.632,1.357,-0.979,-3.165,1.2750000000000001,4.522
9.2,1.78,2.473,2.694,1.382,-0.973,-3.172,1.312,4.554
9.2,1.773,2.493,2.73,1.399,-0.964,-3.17,1.331,4.569
9.2,1.765,2.495,2.727,1.393,-0.973,-3.18,1.3339999999999999,4.573
9.2,1.764,2.476,2.691,1.388,-0.962,-3.158,1.303,4.545999999999999
9.2,1.763,2.454,2.508,1.321,-0.978,-3.137,1.187,4.458
9.2,1.761,2.42,1.762,0.56,-1.418,-3.431,1.202,3.991
9.2,1.758,2.419,1.685,0.461,-1.471,-3.46,1.224,3.921
9.2,1.754,2.439,2.02,0.881,-1.236,-3.318,1.139,4.199
9.2,1.749,2.462,2.421,1.281,-0.995,-3.144,1.14,4.425
9.2,1.742,2.479,2.629,1.381,-0.941,-3.117,1.248,4.498
9.2,1.735,2.508,2.741,1.424,-0.931,-3.132,1.3170000000000002,4.556
9.2,1.726,2.569,2.828,1.479,-0.91,-3.135,1.3489999999999998,4.614
9.2,1.716,2.628,2.892,1.525,-0.886,-3.125,1.367,4.65
9.2,1.705,2.651,2.907,1.532,-0.886,-3.129,1.375,4.661
9.2,1.704,2.601,2.864,1.51,-0.887,-3.117,1.3539999999999999,4.627
9.2,1.702,2.508,2.658,1.412,-0.909,-3.084,1.246,4.496
9.2,1.7,2.475,2.058,0.919,-1.198,-3.282,1.1389999999999998,4.2010000000000005
9.2,1.696,2.47,1.96,0.798,-1.267,-3.324,1.162,4.122
9.2,1.69,2.498,2.293,1.185,-1.035,-3.161,1.108,4.346
9.2,1.683,2.515,2.586,1.392,-0.908,-3.069,1.194,4.461
9.2,1.674,2.538,2.759,1.464,-0.88,-3.074,1.295,4.538
9.2,1.664,2.638,2.913,1.556,-0.846,-3.082,1.3569999999999998,4.638
9.2,1.652,2.754,3.036,1.647,-0.804,-3.071,1.389,4.718
9.2,1.638,2.867,3.133,1.723,-0.764,-3.05,1.41,4.773
9.2,1.622,2.931,3.181,1.757,-0.747,-3.04,1.4240000000000002,4.797
9.2,1.622,2.887,3.153,1.742,-0.749,-3.037,1.411,4.779
9.2,1.62,2.58,2.816,1.513,-0.834,-3.031,1.303,4.5440000000000005
9.2,1.616,2.553,2.385,1.283,-0.954,-3.088,1.1019999999999999,4.371
9.2,1.609,2.551,2.292,1.176,-1.017,-3.132,1.1159999999999999,4.308
9.2,1.601,2.571,2.54,1.399,-0.877,-3.026,1.141,4.425
9.2,1.591,2.596,2.771,1.514,-0.81,-2.99,1.257,4.5040000000000004
9.2,1.578,2.66,2.949,1.609,-0.781,-3.011,1.3399999999999999,4.62
9.2,1.562,2.917,3.2,1.798,-0.696,-2.989,1.4020000000000001,4.787
9.2,1.544,3.244,3.456,1.994,-0.594,-2.934,1.462,4.928
9.2,1.524,3.513,3.656,2.153,-0.504,-2.876,1.5030000000000001,5.029
9.2,1.502,4.049,4.016,2.414,-0.34,-2.75,1.6019999999999999,5.164
9.2,1.501,4.111,4.067,2.46,-0.314,-2.734,1.6070000000000002,5.194
9.2,1.497,2.784,3.098,1.738,-0.685,-2.939,1.3599999999999999,4.677
9.2,1.491,2.665,2.708,1.536,-0.753,-2.907,1.1720000000000002,4.443
9.2,1.48,2.671,2.662,1.514,-0.765,-2.914,1.148,4.428
9.2,1.467,2.694,2.836,1.606,-0.704,-2.874,1.2299999999999998,4.48
9.2,1.449,2.724,3.019,1.701,-0.671,-2.89,1.318,4.591
9.2,1.428,3.06,3.366,1.969,-0.553,-2.867,1.397,4.836
9.2,1.403,4.177,4.163,2.577,-0.217,-2.651,1.5860000000000003,5.228
9.2,1.374,4.803,4.612,2.946,-0.018,-2.522,1.666,5.468
9.2,1.342,5.204,4.9,3.182,0.114,-2.43,1.7180000000000004,5.612
9.2,1.297,3.631,3.846,2.394,-0.289,-2.684,1.452,5.078
9.2,1.283,2.865,3.125,1.832,-0.506,-2.701,1.293,4.533
9.2,1.261,2.888,3.125,1.848,-0.483,-2.672,1.277,4.5200000000000005
9.2,1.233,2.943,3.292,1.969,-0.427,-2.669,1.3229999999999997,4.638
9.2,1.198,3.435,3.756,2.373,-0.248,-2.619,1.3829999999999996,4.992000000000001
9.2,1.155,5.178,4.966,3.304,0.248,-2.293,1.6620000000000004,5.5969999999999995
9.4,0.404,14.224,12.905,11.464,10.249,8.813,1.440999999999999,2.651
9.4,0.45,13.658,12.367,10.95,9.79,8.427,1.4170000000000016,2.5229999999999997
9.4,0.456,13.576,12.288,10.875,9.723,8.371,1.4130000000000003,2.5039999999999996
9.4,0.5,13.063,11.784,10.396,9.294,8.008,1.388,2.3880000000000017
9.4,0.519,12.821,11.539,10.161,9.084,7.836,1.3780000000000001,2.3249999999999993
9.4,0.55,12.454,11.157,9.789,8.75,7.567,1.3680000000000003,2.2219999999999995
9.4,0.58,12.068,10.739,9.373,8.376,7.29,1.3660000000000014,2.0829999999999993
9.4,0.6,11.829,10.479,9.117,8.144,7.117,1.3619999999999983,2.000000000000001
9.4,0.613,11.649,10.28,8.923,7.969,6.993,1.3569999999999993,1.9299999999999997
9.4,0.65,11.184,9.763,8.434,7.526,6.675,1.3290000000000006,1.7589999999999995
9.4,0.7,10.481,9.032,7.78,6.941,6.26,1.2519999999999998,1.5200000000000005
9.4,0.737,9.75,8.434,7.282,6.516,5.957,1.1519999999999992,1.3250000000000002
9.4,0.75,9.469,8.229,7.116,6.38,5.853,1.1129999999999995,1.263
9.4,0.8,8.684,7.652,6.636,5.978,5.509,1.016,1.1269999999999998
9.4,0.85,7.959,7.126,6.197,5.612,5.185,0.9290000000000003,1.0120000000000005
9.4,0.882,7.533,6.818,5.937,5.391,4.986,0.8809999999999993,0.9510000000000005
9.4,0.899,7.31,6.657,5.801,5.275,4.88,0.8559999999999999,0.9210000000000003
9.4,0.936,6.879,6.342,5.532,5.041,4.667,0.8099999999999996,0.8650000000000002
9.4,0.949,6.729,6.23,5.438,4.959,4.592,0.7920000000000007,0.8460000000000001
9.4,0.976,6.439,6.017,5.257,4.801,4.447,0.7600000000000007,0.8099999999999996
9.4,1.0,6.183,5.83,5.099,4.663,4.32,0.7309999999999999,0.7789999999999999
9.4,1.001,6.175,5.825,5.094,4.659,4.316,0.7309999999999999,0.7780000000000005
9.4,1.032,5.858,5.585,4.889,4.477,4.147,0.6959999999999997,0.742
9.4,1.049,5.697,5.458,4.781,4.38,4.058,0.6770000000000005,0.7229999999999999
9.4,1.063,5.577,5.362,4.699,4.307,3.989,0.6630000000000003,0.71
9.4,1.092,5.321,5.154,4.52,4.146,3.839,0.6340000000000003,0.6809999999999996
9.4,1.099,5.26,5.104,4.477,4.107,3.803,0.6269999999999998,0.6740000000000004
9.4,1.118,5.103,4.974,4.364,4.004,3.707,0.6100000000000003,0.657
9.4,1.146,4.89,4.791,4.205,3.858,3.569,0.5860000000000003,0.6360000000000001
9.4,1.149,4.867,4.771,4.188,3.842,3.554,0.5830000000000002,0.6339999999999999
9.4,1.178,4.663,4.59,4.03,3.696,3.416,0.5599999999999996,0.6140000000000003
9.4,1.199,4.519,4.46,3.915,3.589,3.315,0.5449999999999999,0.6000000000000001
9.4,1.204,4.491,4.435,3.892,3.567,3.294,0.5429999999999997,0.5979999999999999
9.4,1.242,4.267,4.227,3.705,3.391,3.125,0.5220000000000002,0.5800000000000001
9.4,1.249,4.224,4.187,3.667,3.355,3.091,0.5200000000000005,0.5759999999999996
9.4,1.3,3.979,3.949,3.445,3.141,2.882,0.504,0.5629999999999997
9.4,1.327,3.86,3.828,3.327,3.024,2.767,0.5009999999999999,0.56
9.4,1.35,3.77,3.736,3.235,2.933,2.676,0.5010000000000003,0.5589999999999997
9.4,1.389,3.612,3.573,3.072,2.77,2.512,0.5009999999999999,0.56
9.4,1.4,3.568,3.527,3.025,2.723,2.465,0.5020000000000002,0.56
9.4,1.419,3.495,3.451,2.948,2.644,2.386,0.5030000000000001,0.5619999999999998
9.4,1.45,3.38,3.328,2.82,2.514,2.253,0.508,0.5669999999999997
9.4,1.476,3.295,3.232,2.714,2.403,2.139,0.5180000000000002,0.5750000000000002
9.4,1.5,3.229,3.152,2.622,2.305,2.037,0.5300000000000002,0.585
9.4,1.517,3.205,3.112,2.567,2.242,1.967,0.5449999999999999,0.6000000000000001
9.4,1.534,3.189,3.078,2.515,2.181,1.899,0.5629999999999997,0.6160000000000001
9.4,1.55,3.183,3.053,2.472,2.128,1.84,0.581,0.6319999999999999
9.4,1.551,3.183,3.052,2.469,2.125,1.836,0.5830000000000002,0.6329999999999998
9.4,1.566,3.175,3.024,2.422,2.068,1.772,0.6019999999999999,0.6500000000000001
9.4,1.573,3.147,2.989,2.383,2.026,1.729,0.6059999999999999,0.6539999999999999
9.4,1.576,3.068,2.92,2.324,1.974,1.68,0.5960000000000001,0.6439999999999999
9.4,1.58,2.91,2.784,2.212,1.874,1.59,0.5719999999999996,0.6220000000000001
9.4,1.581,2.771,2.664,2.117,1.792,1.517,0.5470000000000002,0.6000000000000001
9.4,1.582,2.627,2.536,2.014,1.702,1.436,0.5220000000000002,0.5779999999999998
9.4,1.582,2.505,2.425,1.924,1.622,1.365,0.5009999999999999,0.5589999999999999
9.4,1.582,2.489,2.41,1.912,1.612,1.355,0.4980000000000002,0.5569999999999999
9.4,1.582,2.602,2.515,2.0,1.691,1.429,0.5150000000000001,0.571
9.4,1.582,2.698,2.596,2.058,1.737,1.466,0.5380000000000003,0.5919999999999999
9.4,1.582,2.796,2.661,2.084,1.743,1.457,0.577,0.627
9.4,1.582,2.9,2.717,2.094,1.73,1.426,0.6230000000000002,0.6679999999999999
9.4,1.583,3.061,2.82,2.15,1.76,1.437,0.6699999999999999,0.7129999999999999
9.4,1.584,3.245,2.946,2.236,1.822,1.482,0.71,0.7540000000000002
9.4,1.584,3.411,3.06,2.32,1.887,1.535,0.7400000000000002,0.7849999999999999
9.4,1.585,3.588,3.182,2.412,1.961,1.597,0.77,0.815
9.4,1.585,3.767,3.306,2.507,2.038,1.661,0.7989999999999999,0.8460000000000001
9.4,1.586,3.957,3.428,2.596,2.106,1.715,0.8319999999999999,0.881
9.4,1.587,4.122,3.509,2.639,2.124,1.716,0.8700000000000001,0.9229999999999998
9.4,1.587,4.189,3.508,2.607,2.072,1.65,0.9009999999999998,0.9570000000000003
9.4,1.587,4.184,3.496,2.591,2.053,1.63,0.9049999999999998,0.9610000000000003
9.4,1.588,4.148,3.425,2.502,1.955,1.524,0.923,0.9779999999999998
9.4,1.588,4.095,3.338,2.4,1.843,1.406,0.9380000000000002,0.994
9.4,1.589,4.039,3.258,2.309,1.745,1.303,0.9489999999999998,1.0060000000000002
9.4,1.589,3.978,3.175,2.215,1.646,1.199,0.96,1.0159999999999998
9.4,1.59,3.916,3.093,2.121,1.547,1.095,0.972,1.026
9.4,1.59,3.855,3.011,2.03,1.449,0.993,0.9810000000000003,1.037
9.4,1.59,3.796,2.931,1.939,1.352,0.892,0.992,1.0470000000000002
9.4,1.591,3.737,2.852,1.85,1.258,0.793,1.0019999999999998,1.057
9.4,1.591,3.679,2.774,1.762,1.164,0.695,1.012,1.0670000000000002
9.4,1.592,3.612,2.681,1.657,1.052,0.577,1.024,1.08
9.4,1.592,3.545,2.586,1.549,0.936,0.456,1.037,1.093
9.4,1.592,3.489,2.505,1.457,0.837,0.351,1.0479999999999998,1.106
9.4,1.593,3.427,2.412,1.351,0.723,0.231,1.061,1.1199999999999999
9.4,1.593,3.373,2.33,1.256,0.62,0.122,1.074,1.134
9.4,1.594,3.324,2.252,1.165,0.521,0.017,1.0869999999999997,1.1480000000000001
9.4,1.594,3.276,2.175,1.076,0.424,-0.086,1.0989999999999998,1.1620000000000001
9.4,1.594,3.229,2.1,0.989,0.329,-0.187,1.1110000000000002,1.176
9.4,1.595,3.191,2.028,0.902,0.233,-0.29,1.126,1.192
9.4,1.595,3.167,1.964,0.82,0.141,-0.389,1.1440000000000001,1.209
9.4,1.595,3.147,1.91,0.751,0.064,-0.472,1.1589999999999998,1.2229999999999999
9.4,1.596,3.128,1.859,0.687,-0.008,-0.549,1.172,1.2360000000000002
9.4,1.596,3.141,1.902,0.742,0.055,-0.481,1.16,1.2229999999999999
9.4,1.596,3.158,1.956,0.812,0.134,-0.396,1.144,1.2080000000000002
9.4,1.596,3.18,2.023,0.9,0.233,-0.289,1.1230000000000002,1.189
9.4,1.596,3.218,2.097,0.99,0.332,-0.182,1.107,1.172
9.4,1.597,3.263,2.174,1.08,0.431,-0.077,1.0939999999999999,1.157
9.4,1.597,3.308,2.251,1.17,0.53,0.029,1.081,1.141
9.4,1.597,3.353,2.326,1.259,0.627,0.133,1.0670000000000002,1.126
9.4,1.597,3.362,2.342,1.278,0.648,0.155,1.064,1.123
9.4,1.597,3.328,2.287,1.213,0.578,0.08,1.0739999999999998,1.133
9.4,1.598,3.271,2.195,1.106,0.461,-0.044,1.0889999999999997,1.1500000000000001
9.4,1.598,3.22,2.113,1.01,0.356,-0.156,1.103,1.166
9.4,1.599,3.172,2.034,0.918,0.256,-0.263,1.1159999999999997,1.181
9.4,1.599,3.145,1.962,0.827,0.154,-0.372,1.135,1.1989999999999998
9.4,1.599,3.14,1.949,0.81,0.135,-0.392,1.139,1.202
9.4,1.6,3.125,1.909,0.759,0.077,-0.455,1.15,1.214
9.4,1.6,3.101,1.841,0.672,-0.02,-0.559,1.169,1.231
9.4,1.6,3.079,1.776,0.588,-0.115,-0.661,1.1880000000000002,1.249
9.4,1.601,3.061,1.712,0.504,-0.21,-0.765,1.208,1.2690000000000001
9.4,1.601,3.044,1.65,0.423,-0.302,-0.866,1.2269999999999999,1.289
9.4,1.602,3.029,1.588,0.342,-0.395,-0.967,1.246,1.309
9.4,1.602,3.015,1.528,0.262,-0.486,-1.068,1.266,1.33
9.4,1.602,3.005,1.472,0.186,-0.573,-1.166,1.286,1.3519999999999999
9.4,1.603,2.981,1.414,0.107,-0.662,-1.264,1.307,1.371
9.4,1.603,2.945,1.358,0.029,-0.747,-1.358,1.3290000000000002,1.387
9.4,1.603,2.906,1.302,-0.048,-0.831,-1.453,1.35,1.405
9.4,1.603,2.865,1.246,-0.124,-0.913,-1.546,1.37,1.4220000000000002
9.4,1.603,2.823,1.189,-0.2,-0.996,-1.639,1.389,1.439
9.4,1.604,2.778,1.134,-0.271,-1.074,-1.729,1.4049999999999998,1.4580000000000002
9.4,1.604,2.732,1.079,-0.344,-1.153,-1.82,1.423,1.476
9.4,1.604,2.688,1.025,-0.413,-1.229,-1.907,1.438,1.494
9.4,1.604,2.638,0.97,-0.481,-1.304,-1.996,1.451,1.5150000000000001
9.4,1.604,2.589,0.919,-0.545,-1.376,-2.081,1.464,1.536
9.4,1.604,2.579,0.876,-0.603,-1.446,-2.168,1.479,1.5650000000000002
9.4,1.604,2.575,0.835,-0.659,-1.515,-2.256,1.494,1.5969999999999998
9.4,1.604,2.57,0.8,-0.706,-1.576,-2.34,1.506,1.634
9.4,1.604,2.566,0.765,-0.753,-1.638,-2.425,1.518,1.6719999999999997
9.4,1.605,2.561,0.73,-0.8,-1.698,-2.509,1.53,1.7089999999999999
9.4,1.605,2.555,0.699,-0.842,-1.76,-2.61,1.541,1.7679999999999998
9.4,1.605,2.548,0.667,-0.885,-1.823,-2.709,1.552,1.824
9.4,1.605,2.54,0.644,-0.913,-1.874,-2.804,1.557,1.8909999999999998
9.4,1.604,2.532,0.63,-0.931,-1.915,-2.896,1.561,1.9649999999999999
9.4,1.604,2.528,0.622,-0.942,-1.953,-2.985,1.564,2.043
9.4,1.604,2.522,0.629,-0.93,-1.973,-3.068,1.5590000000000002,2.138
9.4,1.604,2.518,0.64,-0.915,-1.991,-3.149,1.5550000000000002,2.234
9.4,1.604,2.512,0.665,-0.879,-1.995,-3.222,1.544,2.343
9.4,1.604,2.507,0.698,-0.835,-1.993,-3.291,1.533,2.456
9.4,1.604,2.503,0.741,-0.777,-1.982,-3.352,1.518,2.5749999999999997
9.4,1.604,2.498,0.796,-0.703,-1.961,-3.404,1.499,2.701
9.4,1.603,2.495,0.858,-0.621,-1.935,-3.454,1.479,2.833
9.4,1.603,2.493,0.945,-0.509,-1.89,-3.481,1.454,2.972
9.4,1.603,2.493,1.038,-0.392,-1.843,-3.508,1.4300000000000002,3.116
9.4,1.602,2.493,1.147,-0.256,-1.783,-3.515,1.403,3.2590000000000003
9.4,1.602,2.493,1.196,-0.194,-1.756,-3.512,1.39,3.318
9.4,1.602,2.92,1.924,0.864,0.245,-0.244,1.06,1.108
9.4,1.603,2.906,1.896,0.83,0.207,-0.285,1.0659999999999998,1.115
9.4,1.604,2.899,1.887,0.82,0.197,-0.295,1.0670000000000002,1.115
9.4,1.604,2.896,1.887,0.822,0.2,-0.292,1.065,1.1139999999999999
9.4,1.605,2.892,1.887,0.824,0.203,-0.289,1.0630000000000002,1.113
9.4,1.606,2.888,1.887,0.825,0.205,-0.285,1.062,1.1099999999999999
9.4,1.607,2.884,1.887,0.826,0.208,-0.282,1.061,1.1079999999999999
9.4,1.608,2.88,1.887,0.827,0.21,-0.28,1.06,1.107
9.4,1.608,2.877,1.886,0.828,0.211,-0.277,1.0579999999999998,1.105
9.4,1.609,2.873,1.885,0.829,0.213,-0.275,1.056,1.104
9.4,1.61,2.868,1.884,0.828,0.213,-0.275,1.056,1.103
9.4,1.611,2.864,1.882,0.827,0.213,-0.274,1.055,1.101
9.4,1.611,2.86,1.88,0.827,0.213,-0.273,1.053,1.1
9.4,1.612,2.856,1.878,0.826,0.212,-0.273,1.052,1.099
9.4,1.613,2.851,1.876,0.824,0.212,-0.274,1.052,1.0979999999999999
9.4,1.613,2.851,1.876,0.824,0.212,-0.274,1.052,1.0979999999999999
9.4,1.613,2.85,1.875,0.824,0.211,-0.274,1.0510000000000002,1.0979999999999999
9.4,1.614,2.845,1.873,0.822,0.21,-0.275,1.0510000000000002,1.097
9.4,1.615,2.841,1.87,0.82,0.209,-0.275,1.0500000000000003,1.095
9.4,1.616,2.837,1.867,0.818,0.207,-0.277,1.049,1.095
9.4,1.616,2.833,1.865,0.816,0.205,-0.279,1.049,1.095
9.4,1.617,2.828,1.861,0.812,0.202,-0.282,1.049,1.094
9.4,1.618,2.824,1.857,0.808,0.198,-0.286,1.049,1.094
9.4,1.619,2.82,1.853,0.804,0.194,-0.29,1.049,1.094
9.4,1.619,2.819,1.852,0.804,0.194,-0.29,1.048,1.094
9.4,1.619,2.815,1.848,0.799,0.189,-0.295,1.049,1.094
9.4,1.62,2.811,1.843,0.794,0.184,-0.301,1.049,1.095
9.4,1.621,2.807,1.837,0.788,0.177,-0.307,1.049,1.095
9.4,1.622,2.803,1.831,0.78,0.169,-0.315,1.051,1.095
9.4,1.623,2.798,1.824,0.772,0.16,-0.325,1.052,1.097
9.4,1.623,2.793,1.815,0.762,0.149,-0.337,1.053,1.099
9.4,1.624,2.788,1.805,0.749,0.135,-0.352,1.056,1.101
9.4,1.625,2.782,1.793,0.734,0.118,-0.37,1.059,1.104
9.4,1.626,2.776,1.78,0.719,0.101,-0.388,1.061,1.107
9.4,1.627,2.769,1.767,0.703,0.084,-0.407,1.064,1.1099999999999999
9.4,1.627,2.763,1.733,0.656,0.029,-0.466,1.077,1.122
9.4,1.628,2.759,1.685,0.589,-0.048,-0.551,1.096,1.1400000000000001
9.4,1.628,2.752,1.634,0.52,-0.129,-0.64,1.1139999999999999,1.1600000000000001
9.4,1.628,2.744,1.581,0.447,-0.213,-0.731,1.134,1.178
9.4,1.629,2.741,1.528,0.372,-0.301,-0.827,1.1560000000000001,1.1989999999999998
9.4,1.629,2.738,1.48,0.306,-0.378,-0.912,1.174,1.218
9.4,1.629,2.733,1.432,0.239,-0.456,-0.997,1.193,1.236
9.4,1.629,2.731,1.387,0.176,-0.53,-1.079,1.211,1.255
9.4,1.629,2.73,1.351,0.125,-0.59,-1.146,1.226,1.271
9.4,1.629,2.73,1.35,0.124,-0.591,-1.147,1.226,1.271
9.4,1.629,2.73,1.347,0.118,-0.598,-1.154,1.229,1.2719999999999998
9.4,1.629,2.728,1.292,0.041,-0.688,-1.254,1.2510000000000001,1.295
9.4,1.629,2.72,1.24,-0.034,-0.775,-1.351,1.274,1.317
9.4,1.629,2.697,1.192,-0.105,-0.855,-1.44,1.297,1.335
9.4,1.629,2.692,1.184,-0.116,-0.867,-1.453,1.3,1.337
9.4,1.629,2.716,1.235,-0.04,-0.782,-1.357,1.2750000000000001,1.317
9.4,1.629,2.725,1.289,0.038,-0.692,-1.258,1.251,1.296
9.4,1.63,2.727,1.285,0.032,-0.699,-1.266,1.253,1.298
9.4,1.63,2.719,1.241,-0.032,-0.773,-1.348,1.2730000000000001,1.316
9.4,1.63,2.696,1.192,-0.105,-0.855,-1.439,1.297,1.334
9.4,1.63,2.671,1.142,-0.179,-0.937,-1.531,1.321,1.3519999999999999
9.4,1.631,2.643,1.09,-0.253,-1.02,-1.623,1.343,1.37
9.4,1.631,2.611,1.039,-0.326,-1.1,-1.715,1.365,1.389
9.4,1.631,2.576,0.986,-0.399,-1.18,-1.807,1.385,1.408
9.4,1.631,2.54,0.933,-0.471,-1.26,-1.898,1.404,1.427
9.4,1.631,2.501,0.881,-0.539,-1.336,-1.987,1.42,1.448
9.4,1.631,2.462,0.829,-0.608,-1.413,-2.076,1.4369999999999998,1.468
9.4,1.632,2.421,0.777,-0.676,-1.489,-2.165,1.453,1.4889999999999999
9.4,1.632,2.417,0.735,-0.735,-1.562,-2.257,1.47,1.5220000000000002
9.4,1.632,2.422,0.696,-0.791,-1.633,-2.348,1.487,1.557
9.4,1.632,2.427,0.659,-0.844,-1.7,-2.435,1.5030000000000001,1.5910000000000002
9.4,1.632,2.426,0.626,-0.891,-1.762,-2.523,1.517,1.6320000000000001
9.4,1.632,2.427,0.592,-0.939,-1.827,-2.615,1.531,1.6760000000000002
9.4,1.632,2.428,0.559,-0.985,-1.892,-2.714,1.544,1.729
9.4,1.632,2.426,0.529,-1.028,-1.957,-2.821,1.557,1.7930000000000001
9.4,1.632,2.425,0.504,-1.063,-2.016,-2.923,1.567,1.86
9.4,1.632,2.421,0.495,-1.076,-2.053,-3.011,1.5710000000000002,1.935
9.4,1.632,2.423,0.489,-1.086,-2.088,-3.098,1.5750000000000002,2.0119999999999996
9.4,1.632,2.423,0.5,-1.072,-2.106,-3.177,1.572,2.105
9.4,1.632,2.421,0.513,-1.054,-2.119,-3.251,1.5670000000000002,2.197
9.4,1.632,2.421,0.535,-1.025,-2.125,-3.321,1.56,2.2960000000000003
9.4,1.632,2.419,0.572,-0.975,-2.117,-3.385,1.547,2.4099999999999997
9.4,1.632,2.419,0.611,-0.925,-2.109,-3.447,1.536,2.5220000000000002
9.4,1.632,2.418,0.674,-0.841,-2.081,-3.495,1.5150000000000001,2.654
9.4,1.632,2.419,0.742,-0.753,-2.049,-3.54,1.495,2.787
9.4,1.632,2.42,0.808,-0.668,-2.015,-3.568,1.476,2.9
9.4,1.632,2.419,0.802,-0.675,-2.018,-3.568,1.477,2.893
9.4,1.632,2.419,0.813,-0.661,-2.013,-3.57,1.474,2.909
9.4,1.632,2.42,0.858,-0.604,-1.988,-3.581,1.462,2.977
9.4,1.632,2.423,0.905,-0.545,-1.962,-3.589,1.4500000000000002,3.044
9.4,1.632,2.426,0.953,-0.485,-1.935,-3.598,1.438,3.113
9.4,1.632,2.429,1.016,-0.406,-1.899,-3.604,1.4220000000000002,3.198
9.4,1.632,2.432,1.07,-0.339,-1.867,-3.598,1.409,3.259
9.4,1.632,2.432,1.07,-0.339,-1.867,-3.598,1.409,3.259
9.4,1.608,2.54,1.822,0.604,-1.332,-3.323,1.218,3.927
9.4,1.608,2.544,0.933,-0.535,-1.856,-3.384,1.468,2.8489999999999998
9.4,1.608,2.537,0.784,-0.73,-1.931,-3.299,1.514,2.569
9.4,1.607,2.491,0.579,-0.986,-1.969,-2.943,1.565,1.957
